stream_name,timestamp,count
new_jersey,1583579943,1
abbey_road,1583582216,36
abbey_road,1583582541,35
fort_lauderdale,1583585432,7
fort_lauderdale,1583586395,0
fort_lauderdale,1583586471,1
abbey_road,1583590111,35
abbey_road,1583590124,35
abbey_road,1583591612,38
abbey_road,1583591670,34
prague,1583591985,44
new_jersey,1583593016,12
prague,1583598016,47
abbey_road,1583607609,25
abbey_road,1583607636,9
abbey_road,1583607784,8
abbey_road,1583607895,9
new_jersey,1583608307,44
fort_lauderdale,1583611215,7
time_square,1583611956,88
time_square,1583612005,64
fort_lauderdale,1583615596,2
abbey_road,1583616871,2
time_square,1583617654,92
fort_lauderdale,1583623526,1
fort_lauderdale,1583623600,0
fort_lauderdale,1583624027,4
new_jersey,1583625497,47
new_jersey,1583628277,42
prague,1583649436,9
prague,1583656029,35
prague,1583660106,44
prague,1583666503,36
fort_lauderdale,1583671176,9
fort_lauderdale,1583672909,11
prague,1583673270,37
fort_lauderdale,1583674590,5
abbey_road,1583675006,25
prague,1583678846,49
prague,1583683253,39
time_square,1583684954,43
prague,1583686879,42
prague,1583686909,46
fort_lauderdale,1583689802,6
abbey_road,1583696627,24
abbey_road,1583696833,28
fort_lauderdale,1583700211,8
abbey_road,1583701941,5
time_square,1583702641,88
new_jersey,1583703646,30
fort_lauderdale,1583703848,3
prague,1583704848,6
prague,1583704902,5
fort_lauderdale,1583705106,4
fort_lauderdale,1583708425,2
fort_lauderdale,1583709618,4
abbey_road,1583711086,2
dublin,1583716850,10
abbey_road,1583731835,3
prague,1583732472,0
dublin,1583737415,2
dublin,1583739731,18
new_jersey,1583739781,6
dublin,1583740343,11
new_jersey,1583741679,7
dublin,1583750173,33
dublin,1583751956,22
new_jersey,1583752318,4
time_square,1583753133,11
abbey_road,1583753754,30
time_square,1583755894,57
prague,1583758847,37
abbey_road,1583759411,30
abbey_road,1583760776,35
fort_lauderdale,1583760897,9
prague,1583762451,38
time_square,1583763601,72
fort_lauderdale,1583765483,9
fort_lauderdale,1583772352,5
fort_lauderdale,1583772407,0
prague,1583773319,38
fort_lauderdale,1583773630,7
new_jersey,1583775059,25
new_jersey,1583775073,26
fort_lauderdale,1583778572,8
fort_lauderdale,1583778672,7
fort_lauderdale,1583778727,11
new_jersey,1583780363,28
new_orleans,1583785839,25
new_orleans,1583786610,40
new_orleans,1583786945,36
new_orleans,1583787436,25
fort_lauderdale,1583787455,23
new_orleans,1583787603,49
new_orleans,1583787672,38
time_square,1583792959,63
prague,1583794808,3
fort_lauderdale,1583795765,6
time_square,1583804283,71
dublin,1583819980,1
prague,1583820053,7
dublin,1583820973,6
dublin,1583821012,8
dublin,1583821122,5
prague,1583823196,8
time_square,1583823360,20
time_square,1583823546,39
new_orleans,1583828104,6
new_orleans,1583829247,17
new_orleans,1583829381,24
dublin,1583830238,26
dublin,1583833541,12
dublin,1583835211,13
dublin,1583836628,29
new_orleans,1583838029,1
dublin,1583838350,24
abbey_road,1583839947,15
abbey_road,1583840612,20
new_orleans,1583841386,6
dublin,1583842158,19
dublin,1583842725,37
time_square,1583843666,40
fort_lauderdale,1583844002,12
prague,1583844610,33
abbey_road,1583844744,28
new_orleans,1583847511,6
dublin,1583847827,36
fort_lauderdale,1583848062,1
new_orleans,1583848882,13
dublin,1583852025,55
fort_lauderdale,1583854966,19
fort_lauderdale,1583857734,22
fort_lauderdale,1583858465,27
time_square,1583859320,60
dublin,1583859836,35
prague,1583860100,37
new_jersey,1583861063,11
dublin,1583863143,39
time_square,1583865128,68
fort_lauderdale,1583865808,2
fort_lauderdale,1583869526,19
new_jersey,1583871263,5
fort_lauderdale,1583873545,5
abbey_road,1583874305,3
new_jersey,1583875287,5
fort_lauderdale,1583875469,2
abbey_road,1583875821,4
new_orleans,1583877409,42
new_orleans,1583878229,33
time_square,1583880674,89
prague,1583881257,1
new_jersey,1583881298,8
fort_lauderdale,1583881835,0
fort_lauderdale,1583882023,1
fort_lauderdale,1583882658,1
abbey_road,1583882957,4
abbey_road,1583883263,11
abbey_road,1583883725,4
time_square,1583888621,88
dublin,1583893833,6
dublin,1583894590,2
dublin,1583896648,0
prague,1583902862,0
new_orleans,1583911757,24
dublin,1583913086,9
new_orleans,1583913656,9
new_jersey,1583914360,2
new_orleans,1583916810,22
time_square,1583919887,26
new_orleans,1583921458,23
dublin,1583921793,17
new_orleans,1583925123,2
time_square,1583926360,48
fort_lauderdale,1583929995,1
new_orleans,1583930088,14
new_orleans,1583930153,5
fort_lauderdale,1583930888,6
fort_lauderdale,1583933340,6
fort_lauderdale,1583933416,4
dublin,1583934249,40
dublin,1583935458,57
new_orleans,1583936528,17
prague,1583937786,14
fort_lauderdale,1583938635,9
fort_lauderdale,1583938683,11
new_orleans,1583943537,24
fort_lauderdale,1583944241,19
fort_lauderdale,1583944693,20
new_orleans,1583944703,18
fort_lauderdale,1583944959,26
new_orleans,1583946109,31
new_orleans,1583947024,22
fort_lauderdale,1583951941,4
time_square,1583952250,76
abbey_road,1583952428,22
abbey_road,1583952822,13
fort_lauderdale,1583964124,1
prague,1583967659,0
fort_lauderdale,1583969379,5
new_orleans,1583970153,28
new_orleans,1583973939,52
time_square,1583974440,90
dublin,1583979716,6
new_orleans,1583980836,34
new_orleans,1583983317,47
new_orleans,1583984024,41
dublin,1583984695,14
prague,1583985317,24
time_square,1583986864,79
time_square,1583986895,81
dublin,1583994336,6
abbey_road,1583994497,8
prague,1583995156,12
new_jersey,1583996259,5
new_orleans,1583999148,26
new_orleans,1583999939,4
dublin,1584000090,20
new_orleans,1584000368,7
new_orleans,1584000758,3
prague,1584000940,24
dublin,1584005807,29
prague,1584005892,38
dublin,1584006555,36
abbey_road,1584007994,12
dublin,1584008283,37
dublin,1584008292,42
fort_lauderdale,1584016322,1
fort_lauderdale,1584016719,3
fort_lauderdale,1584016749,6
prague,1584017535,31
fort_lauderdale,1584018572,5
prague,1584021649,34
fort_lauderdale,1584023384,10
fort_lauderdale,1584023494,10
fort_lauderdale,1584024546,12
time_square,1584024792,77
abbey_road,1584024993,22
fort_lauderdale,1584026114,18
dublin,1584026755,48
prague,1584027904,39
dublin,1584029401,46
fort_lauderdale,1584031145,17
fort_lauderdale,1584032241,26
abbey_road,1584033186,22
abbey_road,1584033264,28
new_orleans,1584038199,33
new_orleans,1584038242,20
new_orleans,1584038643,19
new_orleans,1584038813,22
fort_lauderdale,1584039151,33
fort_lauderdale,1584039195,30
fort_lauderdale,1584039337,37
new_orleans,1584040340,44
new_orleans,1584040556,24
new_orleans,1584042162,36
fort_lauderdale,1584042377,28
fort_lauderdale,1584044810,17
abbey_road,1584045568,8
new_orleans,1584051240,39
new_orleans,1584052779,54
new_orleans,1584057700,35
new_orleans,1584057729,40
new_orleans,1584059557,37
prague,1584078059,1
time_square,1584078895,27
prague,1584081037,1
prague,1584085623,16
new_orleans,1584099296,3
new_orleans,1584099896,36
prague,1584100211,37
dublin,1584101887,54
dublin,1584103510,51
abbey_road,1584103691,29
dublin,1584104228,55
new_orleans,1584105960,2
new_orleans,1584106235,4
new_orleans,1584106511,14
dublin,1584107268,61
dublin,1584107344,55
fort_lauderdale,1584107782,9
fort_lauderdale,1584108934,13
abbey_road,1584109917,22
fort_lauderdale,1584110638,15
fort_lauderdale,1584111210,15
dublin,1584111307,56
dublin,1584111319,57
fort_lauderdale,1584112645,22
dublin,1584113896,54
dublin,1584115004,53
dublin,1584115087,54
dublin,1584115155,56
dublin,1584115171,49
fort_lauderdale,1584119047,28
abbey_road,1584122467,17
abbey_road,1584122807,11
abbey_road,1584122852,24
abbey_road,1584123178,17
new_orleans,1584123559,20
new_orleans,1584124925,35
new_orleans,1584124972,30
new_orleans,1584125466,35
abbey_road,1584127153,13
abbey_road,1584127767,1
new_jersey,1584128104,27
fort_lauderdale,1584129323,27
new_orleans,1584129720,39
new_orleans,1584129870,44
new_orleans,1584131816,43
new_orleans,1584132505,45
new_orleans,1584132512,45
abbey_road,1584133135,12
new_orleans,1584136702,39
fort_lauderdale,1584138421,2
fort_lauderdale,1584141982,12
dublin,1584148307,44
new_orleans,1584150388,46
time_square,1584151335,72
time_square,1584151358,91
dublin,1584151453,25
dublin,1584155406,15
time_square,1584155489,86
dublin,1584156928,18
new_orleans,1584158657,56
dublin,1584162712,10
dublin,1584166461,19
dublin,1584166828,17
dublin,1584167175,15
dublin,1584167701,18
dublin,1584168392,19
new_orleans,1584168503,54
new_orleans,1584168632,72
abbey_road,1584171952,9
new_orleans,1584175245,30
new_orleans,1584175501,19
abbey_road,1584176644,37
new_orleans,1584178429,10
new_orleans,1584178504,24
new_orleans,1584178542,20
new_orleans,1584178866,16
new_orleans,1584178918,12
dublin,1584179666,20
new_jersey,1584182896,2
dublin,1584183965,32
abbey_road,1584184304,32
new_orleans,1584185256,2
time_square,1584185717,35
prague,1584185850,37
dublin,1584186555,52
dublin,1584187691,55
new_orleans,1584189611,1
fort_lauderdale,1584189935,1
new_orleans,1584190636,1
new_orleans,1584190911,4
new_orleans,1584190945,3
fort_lauderdale,1584191184,5
new_orleans,1584191510,4
fort_lauderdale,1584191631,6
fort_lauderdale,1584191676,3
fort_lauderdale,1584191784,4
new_orleans,1584191852,3
abbey_road,1584192325,39
new_orleans,1584192327,7
dublin,1584194018,54
prague,1584194368,34
abbey_road,1584194496,29
dublin,1584194824,49
dublin,1584195772,50
dublin,1584196520,58
dublin,1584196576,48
prague,1584198052,28
dublin,1584198297,48
dublin,1584198341,50
abbey_road,1584198909,30
abbey_road,1584198961,12
dublin,1584201435,59
dublin,1584201441,73
dublin,1584201751,63
dublin,1584201858,69
new_orleans,1584206662,51
new_orleans,1584206708,49
new_orleans,1584206711,27
new_orleans,1584208223,43
new_orleans,1584208429,39
fort_lauderdale,1584208921,19
abbey_road,1584209131,12
new_orleans,1584209806,27
new_orleans,1584210433,20
new_orleans,1584210840,35
new_orleans,1584210885,36
new_orleans,1584210902,35
abbey_road,1584214190,11
new_orleans,1584214881,41
new_orleans,1584217351,31
abbey_road,1584218496,10
new_orleans,1584220151,44
new_orleans,1584220653,46
new_orleans,1584222011,37
new_orleans,1584222428,46
prague,1584223284,0
new_orleans,1584223579,42
new_orleans,1584223580,36
new_orleans,1584223658,48
new_orleans,1584223749,50
new_jersey,1584224016,29
dublin,1584224135,68
fort_lauderdale,1584226793,8
abbey_road,1584229887,14
time_square,1584235759,86
time_square,1584241590,84
abbey_road,1584249257,3
time_square,1584250608,48
abbey_road,1584251788,2
abbey_road,1584251846,4
abbey_road,1584253219,3
new_orleans,1584256481,32
new_orleans,1584256519,32
new_orleans,1584256604,30
new_orleans,1584256646,34
new_orleans,1584258439,33
new_orleans,1584262404,26
abbey_road,1584267176,17
time_square,1584270293,18
new_orleans,1584270918,28
new_orleans,1584271000,41
time_square,1584275515,32
fort_lauderdale,1584276819,3
time_square,1584277213,37
new_orleans,1584277705,3
prague,1584281107,32
new_orleans,1584281546,8
time_square,1584282076,44
prague,1584282580,38
abbey_road,1584285587,19
dublin,1584291569,58
prague,1584291649,24
new_orleans,1584292045,23
dublin,1584292798,63
new_orleans,1584293235,30
dublin,1584293269,62
dublin,1584294304,59
dublin,1584295612,47
dublin,1584296082,53
dublin,1584297383,52
new_orleans,1584298587,49
abbey_road,1584298655,6
abbey_road,1584298806,8
dublin,1584298925,45
new_jersey,1584299129,23
dublin,1584300528,38
new_orleans,1584301136,40
dublin,1584302394,39
dublin,1584302691,40
dublin,1584302743,46
new_orleans,1584303746,53
new_orleans,1584303899,51
new_orleans,1584304041,65
dublin,1584305609,50
prague,1584305896,6
new_orleans,1584306146,58
new_orleans,1584306168,61
dublin,1584307831,48
dublin,1584308006,47
dublin,1584308025,46
dublin,1584308112,42
dublin,1584308632,33
dublin,1584310249,60
dublin,1584310753,51
dublin,1584311144,48
fort_lauderdale,1584312487,9
fort_lauderdale,1584312689,11
dublin,1584312774,29
dublin,1584312844,33
abbey_road,1584313157,5
fort_lauderdale,1584313543,5
fort_lauderdale,1584313592,16
dublin,1584313743,33
new_jersey,1584314519,4
dublin,1584314556,18
dublin,1584314913,31
dublin,1584315299,21
fort_lauderdale,1584315568,6
new_jersey,1584316391,7
dublin,1584316753,19
dublin,1584316817,19
dublin,1584317728,21
dublin,1584319153,11
dublin,1584319185,15
dublin,1584319343,14
dublin,1584320569,13
dublin,1584322572,16
dublin,1584323257,13
dublin,1584324294,17
dublin,1584324801,12
dublin,1584327047,13
dublin,1584327398,10
dublin,1584330079,10
dublin,1584332472,9
dublin,1584332525,9
prague,1584334886,2
new_orleans,1584335149,39
new_orleans,1584335464,37
new_orleans,1584336043,19
dublin,1584337435,10
time_square,1584337716,25
abbey_road,1584338857,7
dublin,1584340121,12
new_orleans,1584340732,10
prague,1584341331,1
dublin,1584342445,10
dublin,1584346136,25
new_orleans,1584347239,0
prague,1584347445,5
new_jersey,1584347633,1
dublin,1584354336,32
abbey_road,1584354406,12
abbey_road,1584356339,8
dublin,1584357866,42
new_jersey,1584358294,6
new_orleans,1584358959,2
dublin,1584359102,40
new_orleans,1584360029,4
new_orleans,1584361416,1
fort_lauderdale,1584362744,3
dublin,1584363072,52
dublin,1584363331,60
dublin,1584363738,53
fort_lauderdale,1584363792,1
dublin,1584364449,64
fort_lauderdale,1584367003,6
fort_lauderdale,1584367311,3
dublin,1584371266,56
prague,1584371644,15
prague,1584371700,18
fort_lauderdale,1584372085,16
dublin,1584372433,55
dublin,1584372866,54
prague,1584373111,13
fort_lauderdale,1584373269,18
dublin,1584374265,61
dublin,1584374610,49
dublin,1584375295,61
dublin,1584375300,59
dublin,1584375305,52
new_orleans,1584375460,28
new_orleans,1584375497,14
new_orleans,1584375717,22
fort_lauderdale,1584376300,13
new_orleans,1584377353,15
abbey_road,1584377882,24
new_orleans,1584378010,23
prague,1584378076,10
prague,1584378076,10
prague,1584378076,10
prague,1584378076,10
dublin,1584378548,61
new_orleans,1584378617,41
new_orleans,1584378651,39
dublin,1584378677,60
prague,1584379313,9
prague,1584379405,10
new_orleans,1584379515,31
new_orleans,1584379516,19
fort_lauderdale,1584380154,18
dublin,1584381184,54
abbey_road,1584381273,20
prague,1584381343,11
prague,1584381343,11
fort_lauderdale,1584382432,30
dublin,1584382511,56
abbey_road,1584383447,17
fort_lauderdale,1584383481,19
abbey_road,1584383507,17
abbey_road,1584383549,18
new_orleans,1584384174,25
new_orleans,1584384217,37
dublin,1584384727,64
abbey_road,1584385241,9
dublin,1584385967,47
dublin,1584386522,55
dublin,1584386529,48
abbey_road,1584387931,8
new_orleans,1584387985,32
new_orleans,1584388040,32
abbey_road,1584388146,3
dublin,1584390044,50
abbey_road,1584390724,13
fort_lauderdale,1584391078,19
dublin,1584391197,42
new_orleans,1584392133,21
dublin,1584392379,39
time_square,1584393326,75
dublin,1584393924,48
new_orleans,1584393953,22
new_orleans,1584394027,31
prague,1584394170,0
prague,1584394217,0
new_orleans,1584394420,21
time_square,1584394551,62
dublin,1584394593,36
time_square,1584394594,70
dublin,1584394767,37
fort_lauderdale,1584395156,23
new_orleans,1584395288,20
dublin,1584395628,34
dublin,1584395921,42
new_orleans,1584396010,15
fort_lauderdale,1584396046,21
prague,1584396051,0
dublin,1584396462,32
new_orleans,1584396617,15
dublin,1584396655,29
new_orleans,1584396885,18
dublin,1584397446,29
dublin,1584397622,34
dublin,1584398769,19
new_orleans,1584398921,36
time_square,1584399671,71
new_orleans,1584400455,34
new_orleans,1584400660,30
dublin,1584401010,18
new_orleans,1584401071,28
dublin,1584401180,17
fort_lauderdale,1584401304,7
new_jersey,1584401314,2
fort_lauderdale,1584401522,7
new_orleans,1584401744,35
new_orleans,1584401836,32
fort_lauderdale,1584401842,3
dublin,1584402870,2
dublin,1584403008,17
dublin,1584403025,20
new_orleans,1584403511,33
new_orleans,1584404230,45
new_orleans,1584404564,43
new_orleans,1584404736,25
new_orleans,1584404832,31
dublin,1584405988,10
dublin,1584406083,7
dublin,1584406133,7
dublin,1584406741,9
dublin,1584407228,9
dublin,1584408290,13
new_orleans,1584408704,29
time_square,1584408848,75
new_orleans,1584409065,25
dublin,1584409474,11
time_square,1584410022,54
new_orleans,1584410165,32
new_orleans,1584410469,35
new_orleans,1584411865,35
dublin,1584412310,11
new_orleans,1584412730,14
dublin,1584412892,0
time_square,1584413095,43
time_square,1584413708,42
new_orleans,1584414377,37
new_orleans,1584415953,11
new_orleans,1584416099,20
new_orleans,1584416407,15
new_orleans,1584417536,4
time_square,1584417643,50
time_square,1584417714,31
new_orleans,1584418400,13
dublin,1584418793,10
new_orleans,1584418979,18
new_orleans,1584419004,12
dublin,1584420429,8
new_orleans,1584420526,5
new_orleans,1584421004,4
new_orleans,1584422356,3
abbey_road,1584423438,2
new_orleans,1584424533,1
new_orleans,1584424604,9
new_orleans,1584425212,4
dublin,1584426192,17
new_orleans,1584426434,4
dublin,1584428454,19
new_orleans,1584428955,3
prague,1584429534,8
dublin,1584430534,21
dublin,1584431209,18
prague,1584433845,0
new_jersey,1584434045,3
dublin,1584434352,20
dublin,1584434771,21
dublin,1584436137,18
dublin,1584437554,21
prague,1584438551,11
dublin,1584439224,29
dublin,1584439823,21
dublin,1584440880,21
dublin,1584442045,22
new_orleans,1584442405,6
dublin,1584442565,36
prague,1584442916,2
dublin,1584443448,33
dublin,1584443529,29
dublin,1584444277,36
dublin,1584444904,44
dublin,1584445263,34
new_jersey,1584445409,8
dublin,1584447159,54
dublin,1584447259,42
prague,1584447741,6
dublin,1584449096,50
abbey_road,1584449324,21
dublin,1584449744,63
dublin,1584449746,67
fort_lauderdale,1584450351,0
abbey_road,1584450367,17
new_orleans,1584450717,2
new_orleans,1584450973,4
abbey_road,1584451973,15
dublin,1584452021,62
dublin,1584452061,59
new_orleans,1584452360,5
fort_lauderdale,1584452448,8
fort_lauderdale,1584452526,7
new_orleans,1584453170,8
prague,1584453184,7
new_orleans,1584453264,3
dublin,1584453312,61
dublin,1584453406,62
dublin,1584453440,69
dublin,1584454539,61
fort_lauderdale,1584454793,6
dublin,1584455190,65
dublin,1584455711,74
fort_lauderdale,1584455984,2
dublin,1584456441,60
dublin,1584456521,56
prague,1584456785,10
fort_lauderdale,1584456842,8
prague,1584457282,7
dublin,1584457553,61
dublin,1584457627,55
dublin,1584457776,62
new_orleans,1584457918,3
new_orleans,1584458304,8
dublin,1584458313,53
prague,1584458400,8
new_orleans,1584458410,11
dublin,1584460005,60
prague,1584460492,18
dublin,1584461283,69
dublin,1584461321,64
dublin,1584461459,57
fort_lauderdale,1584462122,17
dublin,1584462406,63
dublin,1584463768,58
abbey_road,1584464401,17
dublin,1584464403,55
prague,1584464454,10
prague,1584464502,3
dublin,1584464811,58
dublin,1584465144,50
prague,1584465445,10
dublin,1584466201,75
dublin,1584466276,53
abbey_road,1584466565,17
fort_lauderdale,1584466948,35
abbey_road,1584467136,18
new_orleans,1584468019,5
dublin,1584468558,74
new_orleans,1584468729,12
dublin,1584468825,60
dublin,1584469510,58
dublin,1584469599,57
new_orleans,1584470446,20
new_orleans,1584471578,8
new_orleans,1584471925,12
dublin,1584471997,50
new_jersey,1584473002,7
new_orleans,1584473133,14
new_orleans,1584473203,17
abbey_road,1584473277,3
dublin,1584473527,48
dublin,1584473738,42
dublin,1584473754,47
new_jersey,1584474437,10
new_jersey,1584474477,17
dublin,1584474538,48
new_orleans,1584474613,13
new_orleans,1584475114,4
prague,1584475449,0
dublin,1584475483,54
new_orleans,1584475683,13
dublin,1584475693,30
new_orleans,1584475961,13
time_square,1584476000,75
abbey_road,1584476071,3
abbey_road,1584476117,8
new_orleans,1584476678,3
dublin,1584477399,30
dublin,1584478225,37
dublin,1584478248,45
time_square,1584478726,71
new_orleans,1584480608,22
new_orleans,1584480749,12
dublin,1584481096,28
dublin,1584481255,33
fort_lauderdale,1584481799,15
dublin,1584481831,27
prague,1584482081,0
dublin,1584482182,34
new_orleans,1584482309,16
new_orleans,1584482350,18
new_orleans,1584482707,26
new_orleans,1584483346,23
dublin,1584483495,23
dublin,1584483526,26
dublin,1584484094,23
dublin,1584484147,27
new_orleans,1584484601,11
new_orleans,1584484655,23
new_orleans,1584485014,25
dublin,1584485469,23
new_orleans,1584486283,34
new_orleans,1584486314,32
fort_lauderdale,1584487658,10
dublin,1584487744,32
abbey_road,1584487848,3
time_square,1584487997,75
new_orleans,1584488010,14
dublin,1584488499,24
dublin,1584488618,22
new_orleans,1584488828,8
abbey_road,1584488991,5
abbey_road,1584489148,6
new_orleans,1584489450,7
time_square,1584489542,75
dublin,1584489742,30
dublin,1584490227,19
new_orleans,1584490319,24
dublin,1584490430,21
new_orleans,1584490538,22
time_square,1584490680,76
new_orleans,1584491291,47
dublin,1584491301,19
dublin,1584491313,21
time_square,1584491335,69
time_square,1584491806,78
new_orleans,1584492843,26
new_orleans,1584493324,17
new_orleans,1584493853,18
time_square,1584493879,75
time_square,1584493985,78
dublin,1584494739,16
dublin,1584494860,17
new_jersey,1584495118,4
new_orleans,1584495567,16
time_square,1584496110,66
new_orleans,1584496223,18
dublin,1584496521,15
dublin,1584496667,16
dublin,1584496698,18
new_orleans,1584496699,10
time_square,1584496797,57
dublin,1584496840,22
dublin,1584496916,20
dublin,1584496966,22
dublin,1584497203,19
new_orleans,1584498091,10
dublin,1584498405,21
time_square,1584498470,59
time_square,1584498642,57
new_orleans,1584499510,5
new_orleans,1584499592,6
time_square,1584499651,74
new_orleans,1584499712,9
new_orleans,1584499725,11
time_square,1584500192,62
new_orleans,1584501105,11
new_orleans,1584501733,10
new_orleans,1584501935,9
new_orleans,1584502010,7
dublin,1584502178,18
new_orleans,1584502349,8
new_jersey,1584502480,1
time_square,1584504711,46
new_jersey,1584504759,4
time_square,1584505026,32
prague,1584507127,1
time_square,1584507790,25
time_square,1584508083,21
time_square,1584508405,47
prague,1584509387,0
dublin,1584509971,17
prague,1584510492,0
abbey_road,1584512298,5
dublin,1584512339,19
abbey_road,1584513045,7
time_square,1584513186,19
new_orleans,1584515951,3
dublin,1584515994,24
dublin,1584516022,26
dublin,1584516965,29
dublin,1584518248,25
dublin,1584518293,36
new_orleans,1584518895,2
dublin,1584519090,17
dublin,1584519383,12
time_square,1584519423,20
abbey_road,1584519814,12
dublin,1584520653,7
new_orleans,1584526622,0
new_jersey,1584528415,4
dublin,1584528796,39
new_orleans,1584529179,0
time_square,1584529351,36
prague,1584529376,10
new_orleans,1584529723,0
dublin,1584530172,51
dublin,1584530372,43
abbey_road,1584530821,23
abbey_road,1584530853,11
new_orleans,1584530877,8
time_square,1584530901,39
abbey_road,1584530931,18
dublin,1584530944,47
prague,1584531837,13
abbey_road,1584532175,12
dublin,1584532416,35
dublin,1584532618,34
dublin,1584534039,44
new_orleans,1584534478,2
dublin,1584534556,45
abbey_road,1584534776,19
abbey_road,1584534807,18
time_square,1584535155,43
dublin,1584535270,32
new_jersey,1584535334,3
dublin,1584536272,37
dublin,1584537315,28
dublin,1584537806,49
dublin,1584539394,39
prague,1584539501,9
new_orleans,1584540398,11
new_orleans,1584540493,8
new_orleans,1584540696,8
new_orleans,1584541426,4
dublin,1584541591,38
dublin,1584541785,38
dublin,1584542441,28
new_orleans,1584543086,5
dublin,1584544205,27
dublin,1584544240,34
new_orleans,1584545325,6
prague,1584545655,7
new_jersey,1584547662,7
abbey_road,1584549488,37
dublin,1584551958,34
dublin,1584552627,18
fort_lauderdale,1584553006,3
new_orleans,1584553116,4
dublin,1584553160,21
dublin,1584553232,32
prague,1584553284,4
dublin,1584554873,21
fort_lauderdale,1584555940,1
fort_lauderdale,1584556216,2
new_orleans,1584556887,18
new_orleans,1584557269,23
new_orleans,1584559618,3
fort_lauderdale,1584559685,1
dublin,1584559988,21
dublin,1584560912,32
dublin,1584561338,24
new_orleans,1584561684,11
new_orleans,1584561850,13
dublin,1584562082,24
dublin,1584563640,27
fort_lauderdale,1584563719,4
abbey_road,1584563970,5
dublin,1584564191,18
new_orleans,1584564426,23
dublin,1584564544,30
dublin,1584564944,26
new_orleans,1584565118,3
new_orleans,1584565156,1
fort_lauderdale,1584565221,4
prague,1584565286,0
dublin,1584565428,27
dublin,1584565591,18
dublin,1584567062,22
abbey_road,1584567226,2
new_orleans,1584567366,15
new_orleans,1584567378,7
new_orleans,1584567417,16
dublin,1584568144,25
dublin,1584568169,33
abbey_road,1584569873,0
dublin,1584569964,25
new_orleans,1584570476,18
dublin,1584570952,25
dublin,1584571024,34
dublin,1584571565,20
dublin,1584571566,22
new_jersey,1584572857,2
dublin,1584573009,20
new_orleans,1584573121,16
new_orleans,1584573160,22
dublin,1584573164,22
new_orleans,1584573191,11
dublin,1584573199,20
dublin,1584573227,23
dublin,1584573375,15
new_jersey,1584574197,0
time_square,1584576198,79
new_orleans,1584576656,2
time_square,1584577953,74
new_orleans,1584578034,8
new_orleans,1584578064,7
new_orleans,1584578340,11
new_orleans,1584579143,8
new_orleans,1584580571,23
new_orleans,1584580674,3
time_square,1584580699,49
dublin,1584581303,23
time_square,1584581981,46
new_orleans,1584582935,13
new_orleans,1584582957,6
new_orleans,1584582993,8
time_square,1584583076,57
new_orleans,1584584696,6
new_orleans,1584585019,5
time_square,1584585576,47
dublin,1584585733,14
new_orleans,1584585888,4
new_orleans,1584586199,6
new_orleans,1584586296,3
new_orleans,1584587007,10
new_orleans,1584587644,1
new_orleans,1584588284,3
dublin,1584589449,14
time_square,1584589477,45
time_square,1584590038,34
new_orleans,1584590141,5
time_square,1584590162,28
new_orleans,1584590179,4
dublin,1584590312,13
new_orleans,1584592072,7
dublin,1584592365,15
new_orleans,1584593044,2
dublin,1584593234,15
new_orleans,1584593445,2
new_orleans,1584593803,4
new_orleans,1584593939,3
prague,1584594087,0
new_orleans,1584594134,5
prague,1584594280,0
abbey_road,1584597623,2
new_orleans,1584597644,2
dublin,1584597743,14
new_orleans,1584597930,4
dublin,1584599224,14
prague,1584599661,1
dublin,1584599669,16
dublin,1584605363,14
dublin,1584606076,18
prague,1584606216,4
abbey_road,1584613106,14
prague,1584613146,4
prague,1584616185,1
prague,1584616399,1
new_orleans,1584617411,2
new_orleans,1584618322,0
dublin,1584619105,16
dublin,1584620586,36
fort_lauderdale,1584621220,1
fort_lauderdale,1584621366,2
dublin,1584622232,29
new_jersey,1584622810,0
fort_lauderdale,1584623386,2
dublin,1584624494,33
dublin,1584624582,39
dublin,1584625400,25
dublin,1584626361,41
fort_lauderdale,1584627251,6
time_square,1584627871,37
new_orleans,1584628071,8
new_orleans,1584628136,10
time_square,1584628416,30
prague,1584628661,8
dublin,1584628691,33
abbey_road,1584628830,17
new_jersey,1584629624,12
new_orleans,1584629771,4
dublin,1584630047,39
dublin,1584630926,42
dublin,1584631349,45
dublin,1584631409,36
time_square,1584631460,37
dublin,1584631879,31
new_orleans,1584633185,4
new_orleans,1584633214,4
abbey_road,1584634357,9
dublin,1584634410,46
time_square,1584634975,59
new_orleans,1584635163,5
dublin,1584635987,32
time_square,1584635992,51
dublin,1584636134,22
dublin,1584637095,35
dublin,1584637115,39
prague,1584637254,2
prague,1584637276,5
time_square,1584637700,31
prague,1584638120,13
dublin,1584638849,33
dublin,1584638894,31
abbey_road,1584638996,35
dublin,1584639043,40
abbey_road,1584639224,38
time_square,1584639582,54
dublin,1584640356,39
dublin,1584640388,42
abbey_road,1584640436,6
fort_lauderdale,1584641632,7
abbey_road,1584642100,12
dublin,1584642186,21
new_orleans,1584642462,2
new_orleans,1584644458,5
dublin,1584644779,42
dublin,1584646067,46
dublin,1584646199,26
dublin,1584647714,30
dublin,1584647856,30
fort_lauderdale,1584648111,5
dublin,1584648578,24
dublin,1584649236,20
abbey_road,1584649616,2
dublin,1584650260,19
new_orleans,1584651240,6
dublin,1584651310,20
dublin,1584651575,18
prague,1584651659,0
abbey_road,1584651668,5
abbey_road,1584651881,4
